hotel_name,hotel_name_link,review_score,review_score_text,review_score_title,hotel_image,hotel_price
Pullman Jakarta Indonesia,"
/hotel/id/pullman-jakarta-indonesia.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=36426101_246101947_2_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=26&highlighted_blocks=36426101_246101947_2_2_0&hpos=1&no_rooms=1&sr_order=popularity&sr_pri_blocks=36426101_246101947_2_2_0__145199999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.4,667 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/252160393.jpg?k=e65bd53ae55c43ca4c489c9f806b8007a994640ca5ec9d4c9ad7861dee4d61e9&o=,"Rp 1,452,000"
Swiss-Belhotel Pondok Indah,"
/hotel/id/swiss-belhotel-pondok-indah.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=168848107_272301044_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=27&highlighted_blocks=168848107_272301044_0_2_0&hpos=2&no_rooms=1&sr_order=popularity&sr_pri_blocks=168848107_272301044_0_2_0__59499999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,333 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/66375207.jpg?k=60fb090da782ca9544574e29d2f95ad367bb5193233f00c34a0518b539ecf28a&o=,"Rp 595,000"
Ashley Sabang Jakarta,"
/hotel/id/ashley-sabang.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=467301301_288497277_0_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=28&highlighted_blocks=467301301_288497277_0_1_0&hpos=3&no_rooms=1&sr_order=popularity&sr_pri_blocks=467301301_288497277_0_1_0__41650299&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.5,"1,085 reviews",Very good,https://cf.bstatic.com/xdata/images/hotel/square600/186127372.jpg?k=e7339957c5dc1071d98a6713f3b6d62e41d8a059ca27feca7750d1b873861ec2&o=,"Rp 416,503"
Fraser Place Setiabudi Jakarta,"
/hotel/id/fraser-place-setiabudi-jakarta-jakarta3.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=171941001_272303080_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=29&highlighted_blocks=171941001_272303080_0_2_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=171941001_272303080_0_2_0__109026399&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.9,328 reviews,Fabulous,https://cf.bstatic.com/xdata/images/hotel/square600/66166315.jpg?k=f43ea10bbf9afe10d072f52288b5155a0561760124b8158f0a6527589017881a&o=,"Rp 1,090,264"
Somerset Grand Citra Jakarta,"
/hotel/id/somerset-grand-citra.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=4346708_285696530_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=30&highlighted_blocks=4346708_285696530_0_2_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=4346708_285696530_0_2_0__93472500&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.7,433 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/50716721.jpg?k=29b2b2c0696239c05e03ba3dca3d6675ef45f9a6112efdad02e3951b08f218e6&o=,"Rp 934,725"
The Ritz-Carlton Hotel Jakarta Pacific Place,"
/hotel/id/ritz-carlton-pacific-place.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=25154206_94366305_2_21_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=31&highlighted_blocks=25154206_94366305_2_21_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=25154206_94366305_2_21_0__321255000&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",9.3,108 reviews,Superb,https://cf.bstatic.com/xdata/images/hotel/square600/279288888.jpg?k=55fb6be76072910658e5d713ef6e2627b052e3087dd0725a436e0abaee45adbf&o=,"Rp 3,212,550"
Swiss-Belinn Wahid Hasyim,"
/hotel/id/swiss-belinn-wahid-hasyim1.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=31385502_276380814_0_42_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=32&highlighted_blocks=31385502_276380814_0_42_0&hpos=7&no_rooms=1&sr_order=popularity&sr_pri_blocks=31385502_276380814_0_42_0__36652000&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.3,34 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/277734043.jpg?k=279567117b7f59db240c2d45da24d7579ee5f1a5d1bcd1493b7fccaf2a5be8de&o=,"Rp 366,520"
Lumire Hotel & Convention Centre,"
/hotel/id/lumire-convention-center-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=26865701_272805237_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=33&highlighted_blocks=26865701_272805237_0_2_0&hpos=8&no_rooms=1&sr_order=popularity&sr_pri_blocks=26865701_272805237_0_2_0__48399999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.6,206 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/107656497.jpg?k=02d25aa06cfb58e42f44c4ce21165bd8dc89d70b76d35089d817bdd00730a7af&o=,"Rp 484,000"
Hotel Ciputra Jakarta,"
/hotel/id/ciputrajakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=2833508_256594086_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=34&highlighted_blocks=2833508_256594086_0_2_0&hpos=9&no_rooms=1&sr_order=popularity&sr_pri_blocks=2833508_256594086_0_2_0__41499999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,"1,252 reviews",Good,https://cf.bstatic.com/xdata/images/hotel/square600/89155654.jpg?k=117a122d9c28e0cab0505650d8de293fb794e3f3f7d1804e0b025385f6a66404&o=,"Rp 415,000"
Park 5 Cilandak,"
/hotel/id/park-5-cilandak.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=175232101_93599959_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=35&highlighted_blocks=175232101_93599959_0_2_0&hpos=10&no_rooms=1&sr_order=popularity&sr_pri_blocks=175232101_93599959_0_2_0__46789999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.2,489 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/109365307.jpg?k=9ccd134e81c82a8ebf803a2491c6115146e0c1e7bbf3c86e2be853cc3c8da9fb&o=,"Rp 467,900"
Hotel Santika Premiere Slipi Jakarta,"
/hotel/id/santika-premiere-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=2975804_234055981_0_41_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=36&highlighted_blocks=2975804_234055981_0_41_0&hpos=11&no_rooms=1&sr_order=popularity&sr_pri_blocks=2975804_234055981_0_41_0__52755999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.2,277 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/30524395.jpg?k=5a8473a8c538c819a84b2bc8b113e8d522e99a1d2f0ba8d30d640a6afb2fed00&o=,"Rp 527,560"
Four Points by Sheraton Jakarta Thamrin,"
/hotel/id/four-points-by-sheraton-jakarta-thamrin.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=187374909_274564693_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=37&highlighted_blocks=187374909_274564693_0_2_0&hpos=12&no_rooms=1&sr_order=popularity&sr_pri_blocks=187374909_274564693_0_2_0__73810000&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.3,506 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/252959417.jpg?k=6ba88a1c478c209543a103d45d8ebed82cc249db1ea680d7519076347761d8fb&o=,"Rp 738,100"
Grand G7 Hotel,"
/hotel/id/grand-g7.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=330262902_115504875_2_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=38&highlighted_blocks=330262902_115504875_2_1_0&hpos=13&no_rooms=1&sr_order=popularity&sr_pri_blocks=330262902_115504875_2_1_0__37000000&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.1,541 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/136688480.jpg?k=640bfc7163d5adfe794009880b3d4d9e79ea24eb8d1b75d03dd3b0106cc6a89b&o=,"Rp 370,000"
Raffles Jakarta,"
/hotel/id/raffles-jakarta-jakarta1.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=138041903_246089082_2_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=39&highlighted_blocks=138041903_246089082_2_2_0&hpos=14&no_rooms=1&sr_order=popularity&sr_pri_blocks=138041903_246089082_2_2_0__485512500&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",9.4,172 reviews,Superb,https://cf.bstatic.com/xdata/images/hotel/square600/260384852.jpg?k=fe9c0a0b0d7506e556ea668d90a86c2054ff78c26a5293727e3e153ab0905586&o=,"Rp 4,855,125"
Morrissey Hotel Residences,"
/hotel/id/morrisey-service-apartment.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=32663601_226392140_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=40&highlighted_blocks=32663601_226392140_0_0_0&hpos=15&no_rooms=1&sr_order=popularity&sr_pri_blocks=32663601_226392140_0_0_0__60543999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.6,475 reviews,Fabulous,https://cf.bstatic.com/xdata/images/hotel/square600/34890706.jpg?k=fe6e26a69b6f434f6c816a0d8542f14d54b7bebb643734d358313d8911a36a2d&o=,"Rp 605,440"
Wyndham Casablanca Jakarta,"
/hotel/id/the-park-lane-jakarta-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=27636127_274563482_2_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=41&highlighted_blocks=27636127_274563482_2_2_0&hpos=16&no_rooms=1&sr_order=popularity&sr_pri_blocks=27636127_274563482_2_2_0__102849999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.4,532 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/273693566.jpg?k=e35dd6b6ea0a6a67ce5e00222e7043ee7491663691685b6d835c5ac1f4bb4c27&o=,"Rp 1,028,500"
Mercure Jakarta Pantai Indah Kapuk,"
/hotel/id/mercure-jakarta-pantai-indah-kapuk.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=313077902_113413851_2_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=42&highlighted_blocks=313077902_113413851_2_2_0&hpos=17&no_rooms=1&sr_order=popularity&sr_pri_blocks=313077902_113413851_2_2_0__59329899&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.6,458 reviews,Fabulous,https://cf.bstatic.com/xdata/images/hotel/square600/246186827.jpg?k=4bc740ac8573907337f4d139d750b601c722252b43640da3eb96f87c60653151&o=,"Rp 593,299"
Swiss-Belresidences Kalibata,"
/hotel/id/swiss-belresidences-kalibata.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=146829006_287978093_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=43&highlighted_blocks=146829006_287978093_0_2_0&hpos=18&no_rooms=1&sr_order=popularity&sr_pri_blocks=146829006_287978093_0_2_0__50389999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.0,214 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/281512564.jpg?k=ae2fb6fd3366811c5835f37b1cdd1765bf4024a3ddbd305b556817b9352b950c&o=,"Rp 503,900"
Fraser Residence Menteng Jakarta,"
/hotel/id/fraser-residence-menteng-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=77853302_127103183_0_33_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=44&highlighted_blocks=77853302_127103183_0_33_0&hpos=19&no_rooms=1&sr_order=popularity&sr_pri_blocks=77853302_127103183_0_33_0__80087199&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.7,"1,187 reviews",Fabulous,https://cf.bstatic.com/xdata/images/hotel/square600/43607287.jpg?k=503b56e2a1b231fedc532703a97cee16b06c6af3f0272619941ba03cd0572061&o=,"Rp 800,872"
Best Western Premier The Hive,"
/hotel/id/best-western-premier-the-hive.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=114554203_88827054_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=45&highlighted_blocks=114554203_88827054_0_2_0&hpos=20&no_rooms=1&sr_order=popularity&sr_pri_blocks=114554203_88827054_0_2_0__68039999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.0,459 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/141625879.jpg?k=d0d6ec55f45173a4d83847d798d512fbc179e3645f0ec3a893f9df7f8e8699c7&o=,"Rp 680,400"
Veranda Hotel @ Pakubuwono,"
/hotel/id/veranda-pakubuwono.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=137018204_200369751_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=46&highlighted_blocks=137018204_200369751_0_2_0&hpos=21&no_rooms=1&sr_order=popularity&sr_pri_blocks=137018204_200369751_0_2_0__48419999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.0,301 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/56258188.jpg?k=0ad61cff8dd401aa14bcd78596193c61c611af536d2a21915716a36f308e5c4b&o=,"Rp 484,200"
Verse Luxe Hotel Wahid Hasyim,"
/hotel/id/verse-luxe-wahid-hasyim.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=228376104_264959139_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=48&highlighted_blocks=228376104_264959139_0_2_0&hpos=23&no_rooms=1&sr_order=popularity&sr_pri_blocks=228376104_264959139_0_2_0__33514499&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.5,315 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/215013117.jpg?k=01cd8f0a2d539d569403f8c71877713a901559ae19896cbfba57a905dbe0ac14&o=,"Rp 335,145"
Residence T63 By SHM,"
/hotel/id/residence-t63.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=490576203_163761156_2_42_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=49&highlighted_blocks=490576203_163761156_2_42_0&hpos=24&no_rooms=1&sr_order=popularity&sr_pri_blocks=490576203_163761156_2_42_0__10779999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.4,64 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/196352398.jpg?k=7fb262c170a807aa6dcc7305719df455c6b5c39d6359faee0a8cecd1444828d1&o=,"Rp 107,800"
Whiz Prime Hotel Kelapa Gading,"
/hotel/id/whiz-prime-kelapa-gading.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=be9ccdef1a50653cabab40ff7055d50b&all_sr_blocks=128598302_269323161_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=50&highlighted_blocks=128598302_269323161_0_2_0&hpos=25&no_rooms=1&sr_order=popularity&sr_pri_blocks=128598302_269323161_0_2_0__39159999&srepoch=1613474578&srpvid=041950081b220193&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.5,141 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/187403818.jpg?k=d28521ef3b771e038a8f6140efdb4e57965cc6a08ca107a0e3138ad6055f2c65&o=,"Rp 391,600"
Mercure Jakarta Gatot Subroto,"
/hotel/id/mercure-jakarta-gatot-subroto.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=1a093252163a7904c2a3b1ea17611aa4&all_sr_blocks=478264405_151810078_2_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=51&highlighted_blocks=478264405_151810078_2_2_0&hpos=1&no_rooms=1&sr_order=popularity&sr_pri_blocks=478264405_151810078_2_2_0__60475800&srepoch=1613474633&srpvid=72b4502491a00011&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.5,174 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/265621735.jpg?k=76f5dbb2f734a628c614bd3c9466cead37a95cb18666ec42b3a10824e26dd800&o=,"Rp 604,758"
